测试情景编号,问题二方案七年利润/元,问题三方案七年利润/元,配对利润差Q3-Q2/元,问题二方案滞销率,问题三方案滞销率
3769,36239637.69970855,40686398.08722347,4446760.387514919,0.29087921792310567,0.12471100693373305
3770,36069603.96384514,40310326.75154865,4240722.787703507,0.269159784308133,0.10155869760877022
3771,35567861.275076896,39994517.23660468,4426655.961527787,0.28707674068537564,0.11868266460051129
3772,36829639.190749854,41295537.176626064,4465897.98587621,0.27697238370285254,0.1062201569052756
3773,36298914.466890104,40709405.13880822,4410490.6719181165,0.27597481880389624,0.10679404297875164
3774,36063550.37383579,40261046.07832944,4197495.704493649,0.27004388312117045,0.10775729420814585
3775,36213854.25914585,40345055.28100841,4131201.021862559,0.2706925929165423,0.10165242201384145
3776,36145423.29430787,40559475.92567356,4414052.631365687,0.2741744999427537,0.10593863986111213
3777,36094214.258680224,40459884.022407316,4365669.763727091,0.2815188544200928,0.11096356048884172
3778,36539769.87533964,40752030.642636634,4212260.767296992,0.26626228682374736,0.09875756980751708
3779,35996570.03457959,40102479.806939535,4105909.772359945,0.2677594841298315,0.10044284691706816
3780,36461234.25604987,40807982.63467117,4346748.378621295,0.2700903866198721,0.10123628715877063
3781,36577795.86231889,40791396.964021824,4213601.101702936,0.26726507801817023,0.09602137635124042
3782,36617104.217751205,41011060.16692518,4393955.949173972,0.2744226027727401,0.09928388811466585
3783,36762493.46503552,40966061.23133742,4203567.7663019,0.2672856174822902,0.09883852124329837
3784,36525815.911402985,40811100.51934931,4285284.607946321,0.2696821774857015,0.10563930451916649
3785,36732350.55745435,40955425.87076613,4223075.313311785,0.2743636198802466,0.10995286202423075
3786,36339675.63134184,40735543.25144936,4395867.620107524,0.2866242905376775,0.11587071836302398
3787,35873805.93948109,40043069.70030153,4169263.760820441,0.2702573186911343,0.10393440355402087
3788,36256175.51684488,40399399.7897575,4143224.272912614,0.2729993465443543,0.1065865082007928
3789,36331369.41892391,40496317.32316606,4164947.9042421505,0.2780092231161898,0.11406556342119623
3790,36049032.378401294,40383019.470721565,4333987.092320271,0.2778505473521188,0.10600269735504862
3791,36583072.89641318,40563350.4235878,3980277.527174622,0.2725563996719714,0.10975752075951077
3792,36667812.3857308,41037640.994802445,4369828.609071642,0.2730772905718634,0.10512664947144479
3793,35944418.177845985,40063391.50249581,4118973.3246498257,0.27419734849940886,0.10387141251798306
3794,36555175.11752783,40919837.924836904,4364662.807309076,0.27867375265063915,0.11227527792354054
3795,36270991.26801679,40681885.39547906,4410894.127462268,0.27505452061848734,0.10666554898557695
3796,35997969.37067315,40280532.60894189,4282563.2382687405,0.27403503853587685,0.1098784909160601
3797,37172769.81800142,41404577.95399548,4231808.135994062,0.2716178472561791,0.10376817137997733
3798,36604661.74776854,40907403.282341994,4302741.534573451,0.28011482732668097,0.11293548674610256
3799,35913585.66726353,40166954.971000195,4253369.303736664,0.27405838122409354,0.10551206255916933
3800,36638803.3933195,40978860.10926803,4340056.71594853,0.2747518650098909,0.1049986127201317
3801,36290623.009499736,40635624.04190915,4345001.032409415,0.2711532344379636,0.10043755072947244
3802,36138637.90689881,40375487.269776195,4236849.362877384,0.2772099882081978,0.10932392117749021
3803,36089532.3266077,40521331.403179154,4431799.076571457,0.28119978093984643,0.11221904661113483
3804,36402441.12411683,40795104.94920449,4392663.825087659,0.2754837401574717,0.1014327418281506
3805,36166164.06948518,40532992.15667286,4366828.087187678,0.2805034180733745,0.11638798982639556
3806,36697522.345907226,40919353.0368737,4221830.690966472,0.27323488520603656,0.10797752090951346
3807,36455342.37434936,40624871.34315103,4169528.96880167,0.2757011543823206,0.11001689096052214
3808,36086833.32716077,40428128.45061684,4341295.123456068,0.273638854471651,0.10677265387751227
3809,36155057.95577546,40649987.656480916,4494929.700705454,0.27515248085124816,0.1022018300543592
3810,36861246.908921875,41157081.11960051,4295834.210678637,0.2693242041459609,0.09825971323530175
3811,35794651.762562245,39838468.64151496,4043816.878952712,0.2693540490919401,0.10353080633579659
3812,36166349.88772404,40510207.40506752,4343857.517343476,0.2738369544602534,0.10643674572534705
3813,36274876.004248306,40541763.73762545,4266887.733377144,0.27931985480695015,0.11045126967851202
3814,36656734.14983244,40917087.58927504,4260353.439442597,0.26973488294929027,0.10170395446777569
3815,36728847.460525155,41111719.42917047,4382871.968645312,0.28055352072796363,0.11388505812941917
3816,36114870.96604013,40444068.76868904,4329197.802648909,0.27207947924879794,0.10069014088314442
3817,35696774.75079009,39803428.331783794,4106653.5809937045,0.26671857656843423,0.09867170562203244
3818,37149255.76172758,41392001.6967156,4242745.934988022,0.2806000298073,0.1142116108031171
3819,36263582.08840726,40378696.80954957,4115114.721142307,0.2660600439023644,0.10473809515432556
3820,36482433.162377656,40803560.72994251,4321127.567564853,0.2729014475363833,0.10787227595301178
3821,36609107.545402676,41045582.86216503,4436475.3167623505,0.2826277711371847,0.11111935223749729
3822,36547110.879304245,40896874.32579866,4349763.446494415,0.2715568635658639,0.0970419099784913
3823,35508317.20566145,39702570.647263385,4194253.441601932,0.27711657079665464,0.11404475879752268
3824,35888299.50397426,40228542.804971285,4340243.300997026,0.27491742215783155,0.10636655394228427
3825,36068960.57946712,40398252.92508761,4329292.345620491,0.278871328992756,0.10914882032628868
3826,36523727.07482882,40789995.94004071,4266268.865211889,0.2746420466491584,0.10519366722169571
3827,36201676.59772611,40404743.036924124,4203066.439198017,0.2732866212801945,0.10710192386367659
3828,36323400.13496884,40829420.70283319,4506020.567864351,0.28372001906513333,0.11484139167129534
3829,36127467.375869125,40512096.88978926,4384629.513920136,0.2722488925470338,0.10316655914733315
3830,36560706.76503492,40813062.42287299,4252355.657838069,0.2814190838588241,0.116131110515868
3831,35968168.29123475,40252345.49939239,4284177.208157644,0.27683391560340376,0.10314333781386935
3832,36457244.666683294,40775467.041263945,4318222.3745806515,0.27605928093632354,0.10781808784762827
3833,36152063.62468785,40286189.77698924,4134126.152301386,0.26637564938287106,0.09829936477765047
3834,36268391.17365952,40504472.760074764,4236081.586415246,0.27507090760224856,0.1094247555464885
3835,36881854.50067147,41261720.34153801,4379865.840866543,0.27941076544769333,0.10961636649804968
3836,36423107.842937484,40506817.32642572,4083709.483488232,0.27763125461962457,0.11165722812004969
3837,36414614.46911691,40651800.51990373,4237186.050786816,0.2674153761923575,0.0935477042007882
3838,36526255.2837073,40629939.01587335,4103683.732166052,0.27483352931595,0.11303063907266325
3839,36166200.28117017,40528044.08739682,4361843.806226656,0.27209567819540015,0.10290711685517118
3840,35892119.65943015,40341342.64361203,4449222.9841818735,0.2764845319437944,0.11180707279907026
3841,36785123.74884563,41077121.53146148,4291997.782615848,0.2737531654733548,0.11004936095442408
3842,36222158.2704634,40341741.50452854,4119583.234065138,0.268779955342088,0.10398114180127291
3843,36610562.95462396,41168417.44644643,4557854.491822474,0.28055959892572796,0.11132732359606534
3844,36243929.299133524,40677661.32625981,4433732.027126282,0.2645409148539603,0.0973022372645575
3845,36619411.1591814,40990147.06634482,4370735.907163419,0.27141008876441086,0.1004732155317215
3846,36907154.9523302,41204728.03957103,4297573.08724083,0.2654094892148716,0.09985498073583464
3847,36474120.94685383,40802339.2024339,4328218.255580068,0.27156644162752713,0.10481672089517054
3848,35944258.09924393,40337845.44879695,4393587.349553019,0.2705761937425178,0.10710261545469171
3849,36524672.25008676,41043719.61252722,4519047.362440459,0.28427481062017806,0.11530204153847677
3850,36139131.18990364,40108488.17551902,3969356.98561538,0.2686450371050519,0.1012195083898722
3851,36380144.58594501,40564518.441508904,4184373.855563894,0.26833513915930607,0.09994989767788508
3852,36267626.089733325,40674195.22148536,4406569.1317520365,0.2846039146017798,0.11211291834677958
3853,36036154.8258024,40280465.89565397,4244311.06985157,0.2753682467949823,0.11137980570560353
3854,36213874.56818793,40470180.109953076,4256305.541765146,0.2750079759746852,0.10886252182381587
3855,36400309.972421415,40796856.06867198,4396546.096250564,0.27965044367544967,0.11397075979866127
3856,36417807.3342937,40517734.68438229,4099927.350088589,0.2673387017322318,0.10337949641587607
3857,36461524.49561128,40701978.66773614,4240454.172124863,0.2742895221288157,0.10552836159851237
3858,36560633.12694703,41040087.408018984,4479454.2810719535,0.27654036278718513,0.10745285473327516
3859,36410419.823547594,40706834.92306912,4296415.099521525,0.2644000278803016,0.0935858889113958
3860,36878190.931588575,41240344.590921566,4362153.659332991,0.262511848109985,0.0952072289750628
3861,36453452.7372278,40760612.47860935,4307159.741381556,0.268471297082829,0.09590705242447707
3862,36322035.13758432,40584166.86904456,4262131.731460236,0.2721241749547608,0.10591461153950281
3863,36793689.19174569,41067598.42323808,4273909.231492393,0.2721607030395633,0.10542704976754637
3864,36438586.64443667,40797829.17097179,4359242.526535116,0.2758450492953809,0.10549925218367603
3865,36490639.94550297,40820077.2121141,4329437.2666111365,0.2724355365529694,0.1036116665475531
3866,36105699.56383085,40364810.38799335,4259110.824162498,0.27607246067157754,0.10570933987813738
3867,36051417.15054866,40377829.358520366,4326412.207971707,0.28101193102955996,0.11650608062586226
3868,35895183.02498497,40362810.54864403,4467627.523659058,0.28280277374975976,0.11702994951660918
3869,36904041.92975636,41314526.980480775,4410485.050724417,0.27749497761418973,0.10765203188966839
3870,36591844.78229067,40879050.82887072,4287206.046580054,0.2673329003576699,0.09951181240664149
3871,36223320.51422857,40537071.59660797,4313751.082379401,0.2766777121095716,0.10883233275105154
3872,35988543.76549812,40312997.82480707,4324454.059308954,0.2726463115058939,0.10265160783879758
3873,36142826.85401605,40470376.69135621,4327549.837340161,0.2798364985388148,0.1076435582908963
3874,36566098.27614352,40949263.183772095,4383164.9076285735,0.26926253428694147,0.1049560009406505
3875,36900842.718026824,41110115.98177041,4209273.263743587,0.2693139846195715,0.10045005078495008
3876,36631746.61055758,40835431.95958765,4203685.34903007,0.2725820883853065,0.10989611295592552
3877,36348016.26603274,40760299.21508004,4412282.949047297,0.2672241471065967,0.09225590627094327
3878,36524899.87188956,40958967.399972335,4434067.528082773,0.2801098150422957,0.10909930344142803
3879,36639130.697825275,40989426.45998198,4350295.762156703,0.2778926772383689,0.11295074579253472
3880,35977726.64210514,40175833.063384555,4198106.4212794155,0.2722517875381057,0.10109837225753804
3881,36950877.31120452,41355235.36574084,4404358.05453632,0.2702656550407228,0.10268443940806231
3882,35850681.0411568,40295622.311865,4444941.270708203,0.2738782102413758,0.09818172074171752
3883,36225968.84213539,40422293.453845866,4196324.611710474,0.2765652175780578,0.11167693458683123
3884,36836262.02384365,40993532.37963578,4157270.3557921275,0.27287628164577904,0.10493639537187517
3885,36915203.063955806,41350393.67103575,4435190.6070799455,0.2708128219673068,0.09955204566540381
3886,36486929.35361524,40908917.979312405,4421988.625697166,0.2749463797792784,0.09621076607459934
3887,36447496.98033419,40559847.58241001,4112350.602075815,0.27944084261188973,0.11373411278920427
3888,36710125.68777749,40992174.37395013,4282048.686172642,0.2867551986829118,0.11665344034296764
3889,36045525.88023421,40408128.1756266,4362602.295392387,0.275929643383374,0.10677145337951079
3890,36737181.383039616,41064334.768852696,4327153.38581308,0.27675823915679065,0.10986443431757907
3891,36194383.19248986,40606876.88065744,4412493.6881675795,0.2702865623408876,0.10489149592244736
3892,36524107.75974263,40861558.16430307,4337450.404560439,0.2833663118633508,0.11180978703158959
3893,36649459.462600894,40912011.32872701,4262551.866126113,0.2641363918760919,0.09552221735049465
3894,35800811.55663361,40149441.03858621,4348629.4819526,0.27640990738381843,0.10655050478044858
3895,36646410.68417589,41040843.1606528,4394432.476476908,0.2716219937026945,0.10094876616206902
3896,36182408.48732999,40454103.19486599,4271694.707535997,0.28320247113803604,0.11716017633500185
3897,36597375.61287137,40858465.71275758,4261090.099886209,0.2696987997718925,0.10178130526507534
3898,36634135.06972971,41048097.775928624,4413962.706198916,0.2785917509947237,0.10325324982799396
3899,36424846.883324236,40604389.54965206,4179542.6663278267,0.2740864570469745,0.11148128984938899
3900,36913234.3571317,41234546.970731765,4321312.613600068,0.27062232426354726,0.10345549140530047
3901,36143990.794331,40541136.81042067,4397146.01608967,0.27563185386910616,0.10615417771400143
3902,36600266.8725819,40809712.369784124,4209445.497202225,0.27370378277448715,0.10381252857512573
3903,36530276.45976825,40936212.85782145,4405936.398053199,0.2751773462991458,0.10285121989586898
3904,36177573.99559145,40486806.25701284,4309232.26142139,0.27693882531580855,0.11197896392657719
3905,36560955.46030268,40738544.26444,4177588.8041373193,0.2708884125070145,0.10740231312093693
3906,36415847.37064267,40808889.64834629,4393042.2777036205,0.2751081996022679,0.10442388325149753
3907,36313982.77544095,40780578.73568415,4466595.960243195,0.27629807735021683,0.10732043887065806
3908,35504030.04779788,39671770.6410135,4167740.593215622,0.2590477504680845,0.09229786100838624
3909,36570076.118403584,41031171.697568566,4461095.579164982,0.2712477766337863,0.09736955002316797
3910,36588838.678453416,40911457.16714758,4322618.488694161,0.2856151259495785,0.11391980774434758
3911,36345780.46098923,40771109.73869296,4425329.277703732,0.2812539029955031,0.11520989744330436
3912,36641785.725896336,41131665.03718554,4489879.311289206,0.2683286719577357,0.10282992813818968
3913,36476225.80168833,40590479.74934906,4114253.9476607293,0.2671132029369534,0.1051827128791393
3914,36052351.57254613,40317204.774381526,4264853.201835394,0.277256894036236,0.10200042104376325
3915,36436579.51967981,40471822.35443688,4035242.8347570747,0.2757289573789355,0.10974134630948319
3916,35904693.91207639,40286599.50856144,4381905.5964850485,0.2835230149585041,0.11254782905113166
3917,36788229.66172867,40950693.79441336,4162464.1326846853,0.2732203536939725,0.1037334455663134
3918,36394806.0852626,40827130.11085667,4432324.025594071,0.28077471003299376,0.10973545677296044
3919,36198009.36743208,40374037.160843834,4176027.793411754,0.27047189767358715,0.10398268718905632
3920,36152865.65972276,40621913.62488197,4469047.965159208,0.27199731782149583,0.10250757733100707
3921,36422245.19823474,40537938.555331424,4115693.357096687,0.26975292414019447,0.10042556627673972
3922,35962637.8536021,40021768.076992415,4059130.2233903185,0.26985763318376993,0.10143135284815707
3923,36401666.18497906,40659813.34302126,4258147.1580422,0.26557998926770465,0.09819308739453912
3924,36031938.06155214,40238324.25900849,4206386.197456352,0.2729344016284051,0.10885210752294913
3925,36314360.625731066,40697075.00083765,4382714.375106581,0.28196900585162243,0.11293012254520192
3926,36198041.965623006,40299485.60377869,4101443.638155684,0.2687761248461002,0.10114774893026306
3927,35850573.69802297,40011257.29171984,4160683.59369687,0.2723877363856897,0.10959985307689263
3928,36268224.82142351,40660879.985463314,4392655.1640398055,0.2783516090669842,0.11034809236331704
3929,35940279.70196316,40253351.878809854,4313072.176846698,0.2788131419369407,0.11545617058264747
3930,36831012.35201458,41065595.967028715,4234583.615014136,0.2693460108780336,0.1004584528319426
3931,36709367.7140618,41096462.45572275,4387094.741660953,0.27571573365372737,0.11058790841386096
3932,35791789.60911335,40110200.691398084,4318411.082284734,0.2739393030700026,0.10412274435846157
3933,35928214.73419488,40100834.61674316,4172619.88254828,0.2762985584008833,0.10784039632289653
3934,36194066.04985378,40414524.626327425,4220458.576473646,0.27341796513220545,0.10164448544662544
3935,36606967.5115041,41053810.850682,4446843.339177899,0.27167333764292534,0.10123453556864365
3936,36257328.975419454,40629183.38949485,4371854.414075397,0.27137861955089626,0.09461838098738906
3937,36590725.351600565,40851340.9594841,4260615.607883535,0.2829318244935655,0.11463496985568387
3938,36717829.94938126,41254051.491799265,4536221.542418003,0.2814067351179866,0.1114027957188687
3939,36596302.28852857,40984146.04851165,4387843.759983078,0.27784850818399504,0.10977097805114058
3940,36208838.871207446,40373325.37175393,4164486.500546485,0.2663148999382287,0.09918569248512717
3941,36306503.06284084,40708138.71561087,4401635.6527700275,0.27666316713632405,0.10814559787674369
3942,36231888.93371387,40644267.84641974,4412378.9127058685,0.2715690421204592,0.10141544424544151
3943,36456499.2020753,40813620.88135058,4357121.679275274,0.2690167230724296,0.09940441686029404
3944,36406368.2520716,40728864.704246685,4322496.452175088,0.2701251914401668,0.10406726944457186
3945,35725366.81193255,39815797.575457394,4090430.7635248452,0.2683885285800112,0.10967001824529188
3946,36274508.78511932,40686535.25605891,4412026.4709395915,0.27071391093291913,0.1038144683155362
3947,36474235.86539109,40891827.38861732,4417591.523226231,0.2744836055926065,0.10221066070660356
3948,36455379.98842751,40916571.105552815,4461191.117125303,0.27948887457297533,0.11416149934919145
3949,35695730.900679015,39784047.56316517,4088316.6624861583,0.2679992777382496,0.09791401205735263
3950,36725134.25317995,41195351.06553389,4470216.812353939,0.27942287203500976,0.10603594321797627
3951,36000493.50256883,40267135.90337619,4266642.400807358,0.28270462748406344,0.11531706991787068
3952,35907156.38044231,39953867.66415338,4046711.283711076,0.2678836069328914,0.10398220866461017
3953,36514377.807866015,40770421.910195276,4256044.102329262,0.2690350346452859,0.10238458744625287
3954,36247896.93180213,40509264.398093276,4261367.4662911445,0.2690035454663956,0.1007988126628695
3955,36084932.49441725,40406512.94998243,4321580.455565177,0.2754033940182749,0.1087990603634086
3956,35897978.102083355,40109408.32907096,4211430.226987608,0.28011062017719945,0.11063098224722986
3957,36563090.03342571,40902429.93962054,4339339.906194828,0.27296727522684733,0.10562664279560707
3958,35767090.32880387,40147138.869130716,4380048.540326849,0.2678864612612854,0.09335188008602638
3959,36437473.60356374,40785045.06590137,4347571.462337628,0.2768080870266672,0.11320645054697734
3960,36974031.55640324,41571109.59434805,4597078.037944809,0.28408359020745266,0.1127254167596767
3961,36409432.29256805,40659075.883244306,4249643.5906762555,0.2686795503889332,0.10250911372010223
3962,35930874.4382314,40367017.45324754,4436143.015016139,0.27624126832160834,0.10201335962653584
3963,36748734.38901206,40956271.50352224,4207537.114510179,0.2736189025858504,0.10888814435924231
3964,36142370.29832861,40322311.55982041,4179941.2614918053,0.2745883108753613,0.1084815321482805
3965,36179908.63452227,40603686.20100043,4423777.566478163,0.2847449006941087,0.11670819438039323
3966,36208609.96183865,40547861.28329433,4339251.32145568,0.2763416267001431,0.1059492658451211
3967,36502446.8476642,40694044.309733465,4191597.4620692655,0.27304310024273437,0.107499803434342
3968,36190868.20828717,40338140.562317975,4147272.354030803,0.2670763833745196,0.09800744961572158
3969,36865286.15563573,41071878.616348624,4206592.460712895,0.2681221949469238,0.10686154509995911
3970,36623024.576781645,40914020.921311796,4290996.34453015,0.28811968463229687,0.12622248022269084
3971,36248943.28089445,40493687.19170981,4244743.910815358,0.2763769558746943,0.10835410276945305
3972,36245883.89527059,40671094.29527668,4425210.400006086,0.2840242550513615,0.11554586497504536
3973,36527211.58282272,40862439.452305734,4335227.869483016,0.2681009132942932,0.095563179429736
3974,36337029.012706235,40678998.9337412,4341969.921034962,0.28996607455244533,0.12204682476184127
3975,36366609.30645133,40618691.96511347,4252082.65866214,0.2740188192824049,0.10702034894213294
3976,36033460.74316677,40191165.274545245,4157704.531378478,0.2616978802776242,0.09262394711005678
3977,36640232.8287109,41042079.37267837,4401846.5439674705,0.2760976891334411,0.1036370035192166
3978,36639003.86670158,40950389.67664033,4311385.809938751,0.26492913627174597,0.09747405787363556
3979,36147815.33813456,40466347.37431039,4318532.036175832,0.27650336062671693,0.1048589379023251
3980,36674976.94583459,40941049.115874805,4266072.170040213,0.26970191176854574,0.1008844139547152
3981,36053131.71370903,40426954.12335992,4373822.409650892,0.2753523622480407,0.10636842392660532
3982,36369352.5956618,40916082.40231894,4546729.806657143,0.26865629368183097,0.09449997905271852
3983,36631946.71263836,41095891.551953785,4463944.839315422,0.28083239768425416,0.10940283653558376
3984,36171309.24291574,40538887.93306325,4367578.690147504,0.2808934239480652,0.10921864882170375
3985,36367839.8273507,40802899.191407815,4435059.364057116,0.2731490929122942,0.10079431336529954
3986,36544971.416969165,40975415.367319286,4430443.950350121,0.27234560349161246,0.0922701604785585
3987,36923500.03614079,41301118.32206981,4377618.285929017,0.2793208648423372,0.11164464322586838
3988,36052933.38658761,40012372.577854425,3959439.1912668124,0.2644306182082253,0.09906979099534556
3989,36175269.26995971,40372144.503375426,4196875.233415715,0.2769685662616709,0.10868173382150555
3990,36051693.36999945,40356838.226684384,4305144.856684931,0.2716663403515363,0.09648139291969453
3991,35959610.365350224,40290570.22670554,4330959.86135532,0.27192436424244554,0.10225930153362156
3992,36865598.358989105,41221985.73110654,4356387.372117437,0.2714027066347632,0.1025629538386493
3993,36216764.58525833,40465385.10102596,4248620.515767634,0.28369352734580705,0.11859435206802847
3994,36346498.47603659,40460375.778440654,4113877.302404061,0.2665364422305648,0.09826506965232412
3995,35758885.74775806,39983826.28300856,4224940.5352505,0.27148020247660537,0.10377895252542213
3996,36356739.04558527,40758540.98920489,4401801.943619624,0.26750636811110295,0.09720088441149008
3997,35917089.10820803,40196414.80445508,4279325.696247049,0.28445028460331523,0.11372684819598032
3998,36403299.38489884,40737673.591931,4334374.207032159,0.2800102046259721,0.10839178709862433
3999,36787814.76101856,41278098.95122726,4490284.190208703,0.274052581347404,0.10518958131894289
4000,36138674.21472642,40684082.52421293,4545408.309486508,0.28155453064605096,0.11176602959400227
4001,36318397.00404285,40465435.23581276,4147038.231769912,0.2760173790349179,0.11130822769829082
4002,36491962.91484975,40850681.0857503,4358718.170900546,0.2782358329074904,0.11032257309198537
4003,36741296.30156085,41089113.57173253,4347817.27017168,0.2739915696043313,0.10671227622911925
4004,35748447.114258654,39971456.34961682,4223009.235358164,0.2788023459785538,0.10782029272574897
4005,36261713.58892978,40434440.670050815,4172727.081121035,0.27375531589384955,0.11170187351318414
4006,36294706.60868527,40666462.51676194,4371755.908076674,0.2762469321922929,0.10379822674271555
4007,36124881.76375516,40453203.406189024,4328321.642433867,0.26688732175051993,0.09796479180846196
4008,36531707.394650154,40937137.49477469,4405430.100124538,0.2743436407395482,0.1014002896481744
4009,36333064.117960416,40584345.172511876,4251281.05455146,0.26998630517920885,0.10166330565836658
4010,36639774.575276285,40800871.17334905,4161096.5980727673,0.2782144609878486,0.11275671156590333
4011,36288636.80586495,40610312.985340774,4321676.179475822,0.2718552684941741,0.0994610619760811
4012,36103495.34292854,40525557.23108007,4422061.888151526,0.2752725054582361,0.0998632461052561
4013,35721010.411985226,39700698.423195496,3979688.01121027,0.2580532051612026,0.09115203454756138
4014,36853373.94373864,41403040.900406435,4549666.956667796,0.2797265410080049,0.10696100821987856
4015,36350781.05264328,40668799.54222039,4318018.489577115,0.27592180227153346,0.1085382325027583
4016,36469717.982972205,40606770.2164042,4137052.233431995,0.2799172729474622,0.11969412197260881
4017,36539045.02421145,40783128.912971854,4244083.888760403,0.2678755854230408,0.0989615407309184
4018,36587325.65421168,40891046.26009436,4303720.605882682,0.2730723834559044,0.10727063083035301
4019,36868773.6006158,41213513.40255921,4344739.801943414,0.2717152817376452,0.11094686369221654
4020,36165213.90510011,40482808.82075557,4317594.915655464,0.2747180608080959,0.10098441969809421
4021,36375090.41255173,40743244.74020208,4368154.327650346,0.28153312693160704,0.11079875478459095
4022,36441477.75571798,40805388.059007436,4363910.303289458,0.26956365739570654,0.09993518344719321
4023,36145561.9485537,40213055.442928955,4067493.4943752587,0.2614337634380932,0.09042659213354338
4024,36441054.7365897,40714448.84761999,4273394.111030288,0.2712972008678501,0.10627699667855608
4025,36306115.00482209,40677641.96046237,4371526.955640279,0.2750148449593346,0.11014355682461432
4026,36296652.14127367,40516713.93471585,4220061.793442182,0.2766867573622039,0.10937876814312901
4027,36511292.11592239,40798416.78464221,4287124.668719821,0.26666845008288037,0.10168982882324619
4028,35406792.12323606,39642633.11543973,4235840.992203668,0.27459714625768367,0.10264066575415316
4029,36914297.843689464,41100484.1099779,4186186.266288437,0.2743722798942629,0.10630341989735179
4030,36233680.83968075,40529199.25148488,4295518.411804125,0.275330352951507,0.10910091144937746
4031,36198941.799635954,40241936.28292376,4042994.483287804,0.27018617066131473,0.10180977107744091
4032,36166469.62311897,40601742.05142449,4435272.428305522,0.2719295562302238,0.10293074653482094
4033,36142305.34310085,40504734.73975954,4362429.396658689,0.2772844394392248,0.10819987720033254
4034,36444494.35240299,40716243.23646562,4271748.8840626255,0.27953104655420113,0.11898675322263999
4035,36369434.749579154,40441733.32724892,4072298.5776697695,0.26706308447907173,0.10311793331491946
4036,36594262.23910023,41019008.83448562,4424746.595385388,0.27096768627996376,0.10241538938901411
4037,36856352.94804767,41176375.214335,4320022.266287334,0.2633977947710235,0.09728107794041566
4038,36240558.864769466,40346180.861262254,4105621.996492788,0.2643234496787584,0.09753491634651928
4039,36977809.54907356,41271084.99978393,4293275.450710371,0.2711369464314719,0.1090299652450821
4040,36485084.21676311,40757778.58340521,4272694.366642103,0.27870119549971295,0.11189639616323213
4041,36723956.109236926,41125896.165547244,4401940.056310318,0.2757931238510916,0.09988513998937737
4042,36881417.65030484,41146455.27152848,4265037.621223643,0.27925005269357983,0.11431004639387332
4043,36174427.22189472,40436892.30211756,4262465.080222838,0.2770161466936699,0.10609855343537017
4044,36439781.84379751,40743516.24119284,4303734.397395328,0.2723640804020239,0.10532046244644057
4045,37017411.81555639,41458504.64964468,4441092.834088288,0.2799165442851905,0.10776616760057604
4046,36162655.66030453,40380772.33489896,4218116.674594432,0.2647320405238052,0.09650071038027604
4047,36422992.57201483,40694016.67336454,4271024.101349711,0.2736557823029323,0.10645015572948949
4048,36466144.94548726,40805527.14310252,4339382.197615258,0.2756146500130122,0.10758580214363218
4049,36461944.06872295,40749964.80002072,4288020.731297769,0.28060135926411467,0.11618456311067174
4050,36370339.43915097,40541611.51061587,4171272.0714649037,0.2705884349308924,0.10685925431716047
4051,36180334.83027696,40510299.33303887,4329964.502761908,0.27935597029994197,0.10812093405812087
4052,36903091.98556687,41135900.98753525,4232809.001968384,0.27278833179873446,0.10362680625598585
4053,36081061.15306633,40407844.90404656,4326783.750980228,0.268800094546443,0.09745788918955195
4054,36005692.79600601,40102898.335241295,4097205.5392352864,0.2737241330177637,0.10974007770401382
4055,36419449.79338694,40577177.53807989,4157727.744692944,0.26598096197399956,0.1034630154058044
4056,36452197.69928155,40784013.178481296,4331815.479199745,0.27443945791116325,0.10978588340728868
4057,36534665.74973761,40661645.07279604,4126979.3230584264,0.2673680007575784,0.09618332359534416
4058,36042965.28275009,40288518.97725823,4245553.694508135,0.27498461447707995,0.1100483565150839
4059,36589298.439689234,40873090.866806544,4283792.42711731,0.27322776754788225,0.10782595218810095
4060,36969607.08160191,41484549.51145993,4514942.429858021,0.2738459245799598,0.10737859804377044
4061,35817681.2336853,39864339.056666106,4046657.822980806,0.28409243305766263,0.1201319560293416
4062,36404939.9440805,40722659.522882186,4317719.578801684,0.26137553300964395,0.09113444896180321
4063,35970382.682923585,40356463.39569074,4386080.712767154,0.26834324390582304,0.09448154664191005
4064,35941552.62771892,40073733.62712289,4132180.9994039685,0.27127101000925075,0.10710203992335415
4065,36445753.16504161,40857637.82306299,4411884.658021383,0.2799274726530056,0.11283950425978062
4066,36724570.14659234,41018241.37592015,4293671.229327805,0.2690265427014433,0.103616288440383
4067,36486966.386203274,40787988.877724566,4301022.491521291,0.2828386675964069,0.11858267018230878
4068,36361494.82498818,40573055.16702685,4211560.342038669,0.26858291369654186,0.10753368368571616
4069,36447529.626795635,41014510.30253466,4566980.675739028,0.2833414704802751,0.11041971050838706
4070,36861160.83865488,41033564.19083774,4172403.3521828577,0.2652064990574514,0.09841910892265289
4071,36435686.37006416,40614041.86518111,4178355.495116949,0.2776332076687424,0.11057107039984247
4072,36471511.17208849,40710907.92604028,4239396.753951788,0.2760131662448602,0.10952479619916076
4073,36581481.82947317,41048483.0968009,4467001.267327733,0.27921176022636907,0.10767628713482132
4074,36430833.257697254,40907597.210580416,4476763.952883162,0.2811966557299964,0.10989795789433944
4075,36304114.495339185,40623458.57150758,4319344.076168396,0.2794673501306786,0.11755474005706464
4076,36381483.82377066,40951655.73196954,4570171.908198886,0.28201939575589413,0.11083340938242196
4077,35995141.40272907,40072149.61336543,4077008.210636355,0.2780836700161979,0.11243403562087184
